Domain Name,Sub Domain Name,Table/View Name,Column Name,Data Type
Vendor Management,,MasterAccessoriesSPOC,ModifiedBy,nvarchar
Vendor Management,,MasterAccessoriesSPOC,IsDeleted,bit
Vendor Management,,MasterApprovalDetails,Id,uniqueidentifier
Vendor Management,,MasterApprovalDetails,ModuleId,int
Vendor Management,,MasterApprovalDetails,ObjectId,uniqueidentifier
Vendor Management,,MasterApprovalDetails,Remark,nvarchar
Vendor Management,,MasterApprovalDetails,IsActive,bit
Vendor Management,,MasterApprovalDetails,ApprovedBy,nvarchar
Vendor Management,,MasterApprovalDetails,ApprovedDate,datetime
Vendor Management,,MasterApprovalDetails,CreatedOn,datetimeoffset
Vendor Management,,MasterApprovalDetails,CreatedBy,nvarchar
Vendor Management,,MasterApprovalDetails,ModifiedOn,datetimeoffset
Vendor Management,,MasterApprovalDetails,ModifiedBy,nvarchar
Vendor Management,,MasterApprovalDetails,IsDeleted,bit
Vendor Management,,MasterApprovalDetails,Version,timestamp
Vendor Management,,MasterApprovalDetails,ApprovalStatusId,int
Vendor Management,,MasterApprovalDetails,ApprovalEno,nvarchar
Vendor Management,,MasterApprovalStatus,ApprovalStatusId,int
Vendor Management,,MasterApprovalStatus,ApprovalStatusName,nvarchar
Vendor Management,,MasterApprovedBillingPeriod,Id,uniqueidentifier
Vendor Management,,MasterApprovedBillingPeriod,BillingPeriodId,uniqueidentifier
Vendor Management,,MasterApprovedBillingPeriod,ValidityStart,datetime
Vendor Management,,MasterApprovedBillingPeriod,ValidityEnd,datetime
Vendor Management,,MasterApprovedBillingPeriod,CompanyId,uniqueidentifier
Vendor Management,,MasterApprovedBillingPeriod,PeriodId,int
Vendor Management,,MasterApprovedBillingPeriod,PeriodStart,datetime
Vendor Management,,MasterApprovedBillingPeriod,PeriodEnd,datetime
Vendor Management,,MasterApprovedBillingPeriod,StandardDays,int
Vendor Management,,MasterApprovedBillingPeriod,StandardHours,int
Vendor Management,,MasterApprovedBillingPeriod,CreatedOn,datetimeoffset
Vendor Management,,MasterApprovedBillingPeriod,CreatedBy,nvarchar
Vendor Management,,MasterApprovedBillingPeriod,ModifiedOn,datetimeoffset
Vendor Management,,MasterApprovedBillingPeriod,ModifiedBy,nvarchar
Vendor Management,,MasterApprovedBillingPeriod,IsDeleted,bit
Vendor Management,,MasterApprovedBillingPeriod,Version,timestamp
Vendor Management,,MasterApprovedBillingPeriod,PeriodOwner,nvarchar
Vendor Management,,MasterApprovedBillingPeriod,BillingMonth,nvarchar
Vendor Management,,MasterApprovedBillingPeriod,BillingPeriodYear,int
Vendor Management,,MasterApprovedBillingPeriod,IsBillingCompleted,bit
Vendor Management,,MasterApprovedBillingPeriod,IsBillingYetToStart,bit
Vendor Management,,MasterApprovedBillingPeriod,OTRatio,decimal
Vendor Management,,MasterApprovedBillingPeriod,WorkingDays,decimal
Vendor Management,,MasterApprovedBillingPeriod,BillingStatus,nvarchar
Vendor Management,,MasterApprovedBillingPeriod,ODCBilling,nvarchar
Vendor Management,,MasterApprovedBillingPeriod,SectionSpocApproval,nvarchar
Vendor Management,,MasterApprovedBillingPeriod,WorkingHour,int
Vendor Management,,MasterApprovedBillingPeriod,WorkingHours,int
Vendor Management,,MasterApprovedBoschOH,Id,uniqueidentifier
Vendor Management,,MasterApprovedBoschOH,MasterBoschOHId,uniqueidentifier
Vendor Management,,MasterApprovedBoschOH,CompanyId,uniqueidentifier
Vendor Management,,MasterApprovedBoschOH,ValidityStart,datetime
Vendor Management,,MasterApprovedBoschOH,ValidityEnd,datetime
Vendor Management,,MasterApprovedBoschOH,BusinessUnit,bigint
Vendor Management,,MasterApprovedBoschOH,LocationMode,int
Vendor Management,,MasterApprovedBoschOH,CostDifference,decimal
Vendor Management,,MasterApprovedBoschOH,CreatedOn,datetimeoffset
Vendor Management,,MasterApprovedBoschOH,CreatedBy,nvarchar
Vendor Management,,MasterApprovedBoschOH,ModifiedOn,datetimeoffset
Vendor Management,,MasterApprovedBoschOH,ModifiedBy,nvarchar
Vendor Management,,MasterApprovedBoschOH,IsDeleted,bit
Vendor Management,,MasterApprovedBoschOH,Version,timestamp
Vendor Management,,MasterApprovedBoschRateCard,Id,uniqueidentifier
Vendor Management,,MasterApprovedBoschRateCard,BoschRateCardId,uniqueidentifier
Vendor Management,,MasterApprovedBoschRateCard,CompanyId,uniqueidentifier
Vendor Management,,MasterApprovedBoschRateCard,SkillsetId,uniqueidentifier
Vendor Management,,MasterApprovedBoschRateCard,ValidityStart,datetime
Vendor Management,,MasterApprovedBoschRateCard,ValidityEnd,datetime
Vendor Management,,MasterApprovedBoschRateCard,CreatedOn,datetimeoffset
Vendor Management,,MasterApprovedBoschRateCard,CreatedBy,nvarchar
Vendor Management,,MasterApprovedBoschRateCard,ModifiedOn,datetimeoffset
Vendor Management,,MasterApprovedBoschRateCard,ModifiedBy,nvarchar
Vendor Management,,MasterApprovedBoschRateCard,IsDeleted,bit
Vendor Management,,MasterApprovedBoschRateCard,Version,timestamp
Vendor Management,,MasterApprovedBoschRateCard,Grade0,decimal
Vendor Management,,MasterApprovedBoschRateCard,Grade1,decimal
Vendor Management,,MasterApprovedBoschRateCard,Grade2,decimal
Vendor Management,,MasterApprovedBoschRateCard,Grade3,decimal
Vendor Management,,MasterApprovedBoschRateCard,Grade4,decimal
Vendor Management,,MasterApprovedBoschRateCard,CurrencyId,uniqueidentifier
Vendor Management,,MasterApprovedBuHot,Id,uniqueidentifier
Vendor Management,,MasterApprovedBuHot,BuHotId,uniqueidentifier
Vendor Management,,MasterApprovedBuHot,BuId,bigint
Vendor Management,,MasterApprovedBuHot,HotName,nvarchar
Vendor Management,,MasterApprovedBuHot,ValidityStart,datetime
Vendor Management,,MasterApprovedBuHot,ValidityEnd,datetime
Vendor Management,,MasterApprovedBuHot,CreatedOn,datetimeoffset
Vendor Management,,MasterApprovedBuHot,CreatedBy,nvarchar
Vendor Management,,MasterApprovedBuHot,ModifiedOn,datetimeoffset
Vendor Management,,MasterApprovedBuHot,ModifiedBy,nvarchar
Vendor Management,,MasterApprovedBuHot,IsDeleted,bit
Vendor Management,,MasterApprovedBuHot,Version,timestamp
Vendor Management,,MasterApprovedBuHot,CompanyId,uniqueidentifier
Vendor Management,,MasterApprovedBuSPOC,Id,uniqueidentifier
Vendor Management,,MasterApprovedBuSPOC,BuSpocId,uniqueidentifier
Vendor Management,,MasterApprovedBuSPOC,BuId,bigint
Vendor Management,,MasterApprovedBuSPOC,SpocName,nvarchar
Vendor Management,,MasterApprovedBuSPOC,ValidityStart,datetime
Vendor Management,,MasterApprovedBuSPOC,ValidityEnd,datetime
Vendor Management,,MasterApprovedBuSPOC,CreatedOn,datetimeoffset
Vendor Management,,MasterApprovedBuSPOC,CreatedBy,nvarchar
Vendor Management,,MasterApprovedBuSPOC,ModifiedOn,datetimeoffset
Vendor Management,,MasterApprovedBuSPOC,ModifiedBy,nvarchar
Vendor Management,,MasterApprovedBuSPOC,IsDeleted,bit
Vendor Management,,MasterApprovedBuSPOC,Version,timestamp
Vendor Management,,MasterApprovedBuSPOC,CompanyId,uniqueidentifier
Vendor Management,,MasterApprovedGBBusinessArea,Id,uniqueidentifier
Vendor Management,,MasterApprovedGBBusinessArea,GBBusinessAreaId,uniqueidentifier
Vendor Management,,MasterApprovedGBBusinessArea,GbCode,nvarchar
Vendor Management,,MasterApprovedGBBusinessArea,GBDescription,nvarchar
Vendor Management,,MasterApprovedGBBusinessArea,BusinessSector,nvarchar
Vendor Management,,MasterApprovedGBBusinessArea,CreatedOn,datetimeoffset
Vendor Management,,MasterApprovedGBBusinessArea,CreatedBy,nvarchar
Vendor Management,,MasterApprovedGBBusinessArea,ModifiedOn,datetimeoffset
Vendor Management,,MasterApprovedGBBusinessArea,ModifiedBy,nvarchar
Vendor Management,,MasterApprovedGBBusinessArea,IsDeleted,bit
Vendor Management,,MasterApprovedGBBusinessArea,Version,timestamp
Vendor Management,,MasterApprovedSectionSpoc,Id,uniqueidentifier
Vendor Management,,MasterApprovedSectionSpoc,SectionSpocId,uniqueidentifier
Vendor Management,,MasterApprovedSectionSpoc,SectionName,nvarchar
Vendor Management,,MasterApprovedSectionSpoc,SpocName,nvarchar
Vendor Management,,MasterApprovedSectionSpoc,ValidityStart,datetime
Vendor Management,,MasterApprovedSectionSpoc,ValidityEnd,datetime
Vendor Management,,MasterApprovedSectionSpoc,CreatedOn,datetimeoffset
Vendor Management,,MasterApprovedSectionSpoc,CreatedBy,nvarchar
Vendor Management,,MasterApprovedSectionSpoc,ModifiedOn,datetimeoffset
Vendor Management,,MasterApprovedSectionSpoc,ModifiedBy,nvarchar
Vendor Management,,MasterApprovedSectionSpoc,IsDeleted,bit
Vendor Management,,MasterApprovedSectionSpoc,Version,timestamp
Vendor Management,,MasterApprovedSectionSpoc,CompanyId,uniqueidentifier
Vendor Management,,MasterApprovedTargetSaving,Id,uniqueidentifier
Vendor Management,,MasterApprovedTargetSaving,CompanyId,uniqueidentifier
Vendor Management,,MasterApprovedTargetSaving,TargetSavingId,uniqueidentifier
Vendor Management,,MasterApprovedTargetSaving,ValidityStart,datetime
Vendor Management,,MasterApprovedTargetSaving,ValidityEnd,datetime
Vendor Management,,MasterApprovedTargetSaving,TargetSavingValue,decimal
Vendor Management,,MasterApprovedTargetSaving,CreatedOn,datetimeoffset
Vendor Management,,MasterApprovedTargetSaving,CreatedBy,nvarchar
Vendor Management,,MasterApprovedTargetSaving,ModifiedOn,datetimeoffset
Vendor Management,,MasterApprovedTargetSaving,ModifiedBy,nvarchar
Vendor Management,,MasterApprovedTargetSaving,IsDeleted,bit
Vendor Management,,MasterApprovedTargetSaving,Version,timestamp
Vendor Management,,MasterApprovedVendorRateCard,Id,uniqueidentifier
Vendor Management,,MasterApprovedVendorRateCard,VendorRateCardId,uniqueidentifier
Vendor Management,,MasterApprovedVendorRateCard,VendorId,uniqueidentifier
Vendor Management,,MasterApprovedVendorRateCard,CompanyId,uniqueidentifier
Vendor Management,,MasterApprovedVendorRateCard,SkillsetId,uniqueidentifier
Vendor Management,,MasterApprovedVendorRateCard,ValidityStart,datetime
Vendor Management,,MasterApprovedVendorRateCard,ValidityEnd,datetime
Vendor Management,,MasterApprovedVendorRateCard,CreatedOn,datetimeoffset
Vendor Management,,MasterApprovedVendorRateCard,CreatedBy,nvarchar
Vendor Management,,MasterApprovedVendorRateCard,ModifiedOn,datetimeoffset
Vendor Management,,MasterApprovedVendorRateCard,ModifiedBy,nvarchar
Vendor Management,,MasterApprovedVendorRateCard,IsDeleted,bit
Vendor Management,,MasterApprovedVendorRateCard,Version,timestamp
Vendor Management,,MasterApprovedVendorRateCard,Grade0,decimal
Vendor Management,,MasterApprovedVendorRateCard,Grade1,decimal
Vendor Management,,MasterApprovedVendorRateCard,Grade2,decimal
Vendor Management,,MasterApprovedVendorRateCard,Grade3,decimal
Vendor Management,,MasterApprovedVendorRateCard,Grade4,decimal
Vendor Management,,MasterApprovedVendorRateCard,CurrencyId,uniqueidentifier
Vendor Management,,MasterApprovedVendorRateCard,LocationId,int
Vendor Management,,MasterApprovedVendorSkillset,Id,uniqueidentifier
Vendor Management,,MasterApprovedVendorSkillset,VendorSkillsetId,uniqueidentifier
Vendor Management,,MasterApprovedVendorSkillset,VendorId,uniqueidentifier
Vendor Management,,MasterApprovedVendorSkillset,CompanyId,uniqueidentifier
Vendor Management,,MasterApprovedVendorSkillset,SkillsetId,uniqueidentifier
Vendor Management,,MasterApprovedVendorSkillset,ValidityStart,datetime
Vendor Management,,MasterApprovedVendorSkillset,ValidityEnd,datetime
Vendor Management,,MasterApprovedVendorSkillset,CreatedOn,datetimeoffset
Vendor Management,,MasterApprovedVendorSkillset,CreatedBy,nvarchar
Vendor Management,,MasterApprovedVendorSkillset,ModifiedOn,datetimeoffset
Vendor Management,,MasterApprovedVendorSkillset,ModifiedBy,nvarchar
Vendor Management,,MasterApprovedVendorSkillset,IsDeleted,bit
Vendor Management,,MasterApprovedVendorSkillset,Version,timestamp
Vendor Management,,MasterApprovedVendorSkillset,Grade0,nvarchar
Vendor Management,,MasterApprovedVendorSkillset,Grade1,nvarchar
Vendor Management,,MasterApprovedVendorSkillset,Grade2,nvarchar
Vendor Management,,MasterApprovedVendorSkillset,Grade3,nvarchar
Vendor Management,,MasterApprovedVendorSkillset,Grade4,nvarchar
Vendor Management,,MasterApprovedVendorSkillset,CurrencyId,uniqueidentifier
Vendor Management,,MasterApprovedVendorSkillset,LocationId,int
Vendor Management,,MasterAssetSPOC,Id,uniqueidentifier
Vendor Management,,MasterAssetSPOC,CompanyId,uniqueidentifier
Vendor Management,,MasterAssetSPOC,PlantId,uniqueidentifier
Vendor Management,,MasterAssetSPOC,SpocName,nvarchar
Vendor Management,,MasterAssetSPOC,ValidityStart,datetime
Vendor Management,,MasterAssetSPOC,ValidityEnd,datetime
Vendor Management,,MasterAssetSPOC,CreatedOn,datetimeoffset
Vendor Management,,MasterAssetSPOC,CreatedBy,nvarchar
Vendor Management,,MasterAssetSPOC,ModifiedOn,datetimeoffset
Vendor Management,,MasterAssetSPOC,ModifiedBy,nvarchar
Vendor Management,,MasterAssetSPOC,IsDeleted,bit
Vendor Management,,MasterBillingPeriod,Id,uniqueidentifier
Vendor Management,,MasterBillingPeriod,ValidityStart,datetime
Vendor Management,,MasterBillingPeriod,ValidityEnd,datetime
Vendor Management,,MasterBillingPeriod,CompanyId,uniqueidentifier
Vendor Management,,MasterBillingPeriod,PeriodId,int
Vendor Management,,MasterBillingPeriod,PeriodStart,datetime
Vendor Management,,MasterBillingPeriod,PeriodEnd,datetime
Vendor Management,,MasterBillingPeriod,StandardDays,int
Vendor Management,,MasterBillingPeriod,StandardHours,int
Vendor Management,,MasterBillingPeriod,CreatedOn,datetimeoffset
Vendor Management,,MasterBillingPeriod,CreatedBy,nvarchar
Vendor Management,,MasterBillingPeriod,ModifiedOn,datetimeoffset
Vendor Management,,MasterBillingPeriod,ModifiedBy,nvarchar
Vendor Management,,MasterBillingPeriod,IsDeleted,bit
Vendor Management,,MasterBillingPeriod,Version,timestamp
Vendor Management,,MasterBillingPeriod,PeriodOwner,nvarchar
Vendor Management,,MasterBillingPeriod,BillingMonth,nvarchar
Vendor Management,,MasterBillingPeriod,BillingPeriodYear,int
Vendor Management,,MasterBillingPeriod,IsBillingCompleted,bit
Vendor Management,,MasterBillingPeriod,IsBillingYetToStart,bit
Vendor Management,,MasterBillingPeriod,OTRatio,decimal
Vendor Management,,MasterBillingPeriod,WorkingDays,decimal
Vendor Management,,MasterBillingPeriod,BillingStatus,nvarchar
Vendor Management,,MasterBillingPeriod,ODCBilling,nvarchar
Vendor Management,,MasterBillingPeriod,SectionSpocApproval,nvarchar
Vendor Management,,MasterBillingPeriod,WorkingHour,int
Vendor Management,,MasterBillingPeriod,WorkingHours,int
Vendor Management,,MasterBoschOH,Id,uniqueidentifier
Vendor Management,,MasterBoschOH,CompanyId,uniqueidentifier
Vendor Management,,MasterBoschOH,ValidityStart,datetime
Vendor Management,,MasterBoschOH,ValidityEnd,datetime
Vendor Management,,MasterBoschOH,BusinessUnit,bigint
Vendor Management,,MasterBoschOH,LocationMode,int
Vendor Management,,MasterBoschOH,CostDifference,decimal
Vendor Management,,MasterBoschOH,CreatedOn,datetimeoffset
Vendor Management,,MasterBoschOH,CreatedBy,nvarchar
Vendor Management,,MasterBoschOH,ModifiedOn,datetimeoffset
Vendor Management,,MasterBoschOH,ModifiedBy,nvarchar
Vendor Management,,MasterBoschOH,IsDeleted,bit
Vendor Management,,MasterBoschOH,Version,timestamp
Vendor Management,,MasterBoschRateCard,Id,uniqueidentifier
Vendor Management,,MasterBoschRateCard,CompanyId,uniqueidentifier
Vendor Management,,MasterBoschRateCard,SkillsetId,uniqueidentifier
Vendor Management,,MasterBoschRateCard,ValidityStart,datetime
Vendor Management,,MasterBoschRateCard,ValidityEnd,datetime
Vendor Management,,MasterBoschRateCard,CreatedOn,datetimeoffset
Vendor Management,,MasterBoschRateCard,CreatedBy,nvarchar
Vendor Management,,MasterBoschRateCard,ModifiedOn,datetimeoffset
Vendor Management,,MasterBoschRateCard,ModifiedBy,nvarchar
Vendor Management,,MasterBoschRateCard,IsDeleted,bit
Vendor Management,,MasterBoschRateCard,Version,timestamp
Vendor Management,,MasterBoschRateCard,Grade0,decimal
Vendor Management,,MasterBoschRateCard,Grade1,decimal
Vendor Management,,MasterBoschRateCard,Grade2,decimal
Vendor Management,,MasterBoschRateCard,Grade3,decimal
Vendor Management,,MasterBoschRateCard,Grade4,decimal
Vendor Management,,MasterBoschRateCard,CurrencyId,uniqueidentifier
Vendor Management,,MasterBuHot,Id,uniqueidentifier
Vendor Management,,MasterBuHot,BuId,bigint
Vendor Management,,MasterBuHot,HotName,nvarchar
Vendor Management,,MasterBuHot,ValidityStart,datetime
Vendor Management,,MasterBuHot,ValidityEnd,datetime
Vendor Management,,MasterBuHot,CreatedOn,datetimeoffset
Vendor Management,,MasterBuHot,CreatedBy,nvarchar
Vendor Management,,MasterBuHot,ModifiedOn,datetimeoffset
Vendor Management,,MasterBuHot,ModifiedBy,nvarchar
Vendor Management,,MasterBuHot,IsDeleted,bit
Vendor Management,,MasterBuHot,Version,timestamp
Vendor Management,,MasterBuHot,IsActive,bit
Vendor Management,,MasterBuHot,CompanyId,uniqueidentifier
Vendor Management,,MasterBuSPOC,Id,uniqueidentifier
Vendor Management,,MasterBuSPOC,BuId,bigint
Vendor Management,,MasterBuSPOC,SpocName,nvarchar
Vendor Management,,MasterBuSPOC,ValidityStart,datetime
Vendor Management,,MasterBuSPOC,ValidityEnd,datetime
Vendor Management,,MasterBuSPOC,CreatedOn,datetimeoffset
Vendor Management,,MasterBuSPOC,CreatedBy,nvarchar
Vendor Management,,MasterBuSPOC,ModifiedOn,datetimeoffset
Vendor Management,,MasterBuSPOC,ModifiedBy,nvarchar
Vendor Management,,MasterBuSPOC,IsDeleted,bit
Vendor Management,,MasterBuSPOC,Version,timestamp
Vendor Management,,MasterBuSPOC,IsActive,bit
Vendor Management,,MasterBuSPOC,CompanyId,uniqueidentifier
Vendor Management,,MasterCfCycle,Id,uniqueidentifier
Vendor Management,,MasterCfCycle,CompanyId,uniqueidentifier
Vendor Management,,MasterCfCycle,CfCycleName,nvarchar
Vendor Management,,MasterCfCycle,CfCycleYear,int
Vendor Management,,MasterCfCycle,CfCyclePlanningMonth,nvarchar
Vendor Management,,MasterCfCycle,CFCyclePlanningStartDate,datetime
Vendor Management,,MasterCfCycle,CFCyclePlanningEndate,datetime
Vendor Management,,MasterCfCycle,CFCycleStandardDays,int
Vendor Management,,MasterCfCycle,CFCycleStandardHours,int
Vendor Management,,MasterCfCycle,CreatedOn,datetimeoffset
Vendor Management,,MasterCfCycle,CreatedBy,nvarchar
Vendor Management,,MasterCfCycle,ModifiedOn,datetimeoffset
Vendor Management,,MasterCfCycle,ModifiedBy,nvarchar
Vendor Management,,MasterCfCycle,IsDeleted,bit
Vendor Management,,MasterCfCycle,Version,timestamp
Vendor Management,,MasterCfCycle,Status,nvarchar
Vendor Management,,MasterCfCycle,PlanningYearId,nvarchar
Vendor Management,,MasterCfCycle,IsActive,bit
Vendor Management,,MasterCompanies,Id,uniqueidentifier
Vendor Management,,MasterCompanies,CompanyCode,nvarchar
Vendor Management,,MasterCompanies,CompanyFullName,nvarchar
Vendor Management,,MasterCompanies,CompanyShortName,nvarchar
Vendor Management,,MasterCompanies,CompanyAddressStreet,nvarchar
Vendor Management,,MasterCompanies,CompanyAddressPostalCode,nvarchar
Vendor Management,,MasterCompanies,CompanyAddressCity,nvarchar
Vendor Management,,MasterCompanies,CompanyRegionName,nvarchar
Vendor Management,,MasterCompanies,CompanyCountryName,nvarchar
Vendor Management,,MasterCompanies,CompanyCurrencyId,uniqueidentifier
Vendor Management,,MasterCompanies,CreatedOn,datetimeoffset
Vendor Management,,MasterCompanies,CreatedBy,nvarchar
Vendor Management,,MasterCompanies,ModifiedOn,datetimeoffset
Vendor Management,,MasterCompanies,ModifiedBy,nvarchar
Vendor Management,,MasterCompanies,IsDeleted,bit
Vendor Management,,MasterCompanies,Version,timestamp
